2022-04-20 05:52:29 status half-configured libxdmcp-dev:amd64 1:1.1.2-3
2022-04-20 05:52:29 status installed libxdmcp-dev:amd64 1:1.1.2-3
2022-04-20 05:52:29 configure libfreetype6:amd64 2.9.1-3+deb10u2 <none>
2022-04-20 05:52:29 status unpacked libfreetype6:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:29 status half-configured libfreetype6:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:29 status installed libfreetype6:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:29 configure x11proto-core-dev:all 2018.4-4 <none>
2022-04-20 05:52:29 status unpacked x11proto-core-dev:all 2018.4-4
2022-04-20 05:52:29 status half-configured x11proto-core-dev:all 2018.4-4
2022-04-20 05:52:29 status installed x11proto-core-dev:all 2018.4-4
2022-04-20 05:52:29 configure libgdbm-compat4:amd64 1.18.1-4 <none>
2022-04-20 05:52:29 status unpacked libgdbm-compat4:amd64 1.18.1-4
2022-04-20 05:52:29 status half-configured libgdbm-compat4:amd64 1.18.1-4
2022-04-20 05:52:29 status installed libgdbm-compat4:amd64 1.18.1-4
2022-04-20 05:52:29 configure ucf:all 3.0038+nmu1 <none>
2022-04-20 05:52:29 status unpacked ucf:all 3.0038+nmu1
2022-04-20 05:52:29 status half-configured ucf:all 3.0038+nmu1
2022-04-20 05:52:30 status installed ucf:all 3.0038+nmu1
2022-04-20 05:52:30 configure libgcc-8-dev:amd64 8.3.0-6 <none>
2022-04-20 05:52:30 status unpacked libgcc-8-dev:amd64 8.3.0-6
2022-04-20 05:52:30 status half-configured libgcc-8-dev:amd64 8.3.0-6
2022-04-20 05:52:30 status installed libgcc-8-dev:amd64 8.3.0-6
2022-04-20 05:52:30 configure libperl5.28:amd64 5.28.1-6+deb10u1 <none>
2022-04-20 05:52:30 status unpacked libperl5.28:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 status half-configured libperl5.28:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 status installed libperl5.28:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 configure x11proto-xext-dev:all 2018.4-4 <none>
2022-04-20 05:52:30 status unpacked x11proto-xext-dev:all 2018.4-4
2022-04-20 05:52:30 status half-configured x11proto-xext-dev:all 2018.4-4
2022-04-20 05:52:30 status installed x11proto-xext-dev:all 2018.4-4
2022-04-20 05:52:30 configure cpp:amd64 4:8.3.0-1 <none>
2022-04-20 05:52:30 status unpacked cpp:amd64 4:8.3.0-1
2022-04-20 05:52:30 status half-configured cpp:amd64 4:8.3.0-1
2022-04-20 05:52:30 status installed cpp:amd64 4:8.3.0-1
2022-04-20 05:52:30 configure tcl:amd64 8.6.9+1 <none>
2022-04-20 05:52:30 status unpacked tcl:amd64 8.6.9+1
2022-04-20 05:52:30 status half-configured tcl:amd64 8.6.9+1
2022-04-20 05:52:30 status installed tcl:amd64 8.6.9+1
2022-04-20 05:52:30 configure gpgconf:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpgconf:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpgconf:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpgconf:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure libc6-dev:amd64 2.28-10+deb10u1 <none>
2022-04-20 05:52:30 status unpacked libc6-dev:amd64 2.28-10+deb10u1
2022-04-20 05:52:30 status half-configured libc6-dev:amd64 2.28-10+deb10u1
2022-04-20 05:52:30 status installed libc6-dev:amd64 2.28-10+deb10u1
2022-04-20 05:52:30 configure libx11-6:amd64 2:1.6.7-1+deb10u2 <none>
2022-04-20 05:52:30 status unpacked libx11-6:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 status half-configured libx11-6:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 status installed libx11-6:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 configure libgdbm-dev:amd64 1.18.1-4 <none>
2022-04-20 05:52:30 status unpacked libgdbm-dev:amd64 1.18.1-4
2022-04-20 05:52:30 status half-configured libgdbm-dev:amd64 1.18.1-4
2022-04-20 05:52:30 status installed libgdbm-dev:amd64 1.18.1-4
2022-04-20 05:52:30 configure x11proto-scrnsaver-dev:all 2018.4-4 <none>
2022-04-20 05:52:30 status unpacked x11proto-scrnsaver-dev:all 2018.4-4
2022-04-20 05:52:30 status half-configured x11proto-scrnsaver-dev:all 2018.4-4
2022-04-20 05:52:30 status installed x11proto-scrnsaver-dev:all 2018.4-4
2022-04-20 05:52:30 configure libsm6:amd64 2:1.2.3-1 <none>
2022-04-20 05:52:30 status unpacked libsm6:amd64 2:1.2.3-1
2022-04-20 05:52:30 status half-configured libsm6:amd64 2:1.2.3-1
2022-04-20 05:52:30 status installed libsm6:amd64 2:1.2.3-1
2022-04-20 05:52:30 configure gpg:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpg:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpg:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpg:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure libbz2-dev:amd64 1.0.6-9.2~deb10u1 <none>
2022-04-20 05:52:30 status unpacked libbz2-dev:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:30 status half-configured libbz2-dev:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:30 status installed libbz2-dev:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:52:30 configure libncurses-dev:amd64 6.1+20181013-2+deb10u2 <none>
2022-04-20 05:52:30 status unpacked libncurses-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 status half-configured libncurses-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 status installed libncurses-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 configure gcc-8:amd64 8.3.0-6 <none>
2022-04-20 05:52:30 status unpacked gcc-8:amd64 8.3.0-6
2022-04-20 05:52:30 status half-configured gcc-8:amd64 8.3.0-6
2022-04-20 05:52:30 status installed gcc-8:amd64 8.3.0-6
2022-04-20 05:52:30 configure gpg-agent:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpg-agent:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpg-agent:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpg-agent:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure libxcb1-dev:amd64 1.13.1-2 <none>
2022-04-20 05:52:30 status unpacked libxcb1-dev:amd64 1.13.1-2
2022-04-20 05:52:30 status half-configured libxcb1-dev:amd64 1.13.1-2
2022-04-20 05:52:30 status installed libxcb1-dev:amd64 1.13.1-2
2022-04-20 05:52:30 configure libncursesw5-dev:amd64 6.1+20181013-2+deb10u2 <none>
2022-04-20 05:52:30 status unpacked libncursesw5-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 status half-configured libncursesw5-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 status installed libncursesw5-dev:amd64 6.1+20181013-2+deb10u2
2022-04-20 05:52:30 configure libxrender1:amd64 1:0.9.10-1 <none>
2022-04-20 05:52:30 status unpacked libxrender1:amd64 1:0.9.10-1
2022-04-20 05:52:30 status half-configured libxrender1:amd64 1:0.9.10-1
2022-04-20 05:52:30 status installed libxrender1:amd64 1:0.9.10-1
2022-04-20 05:52:30 configure libsm-dev:amd64 2:1.2.3-1 <none>
2022-04-20 05:52:30 status unpacked libsm-dev:amd64 2:1.2.3-1
2022-04-20 05:52:30 status half-configured libsm-dev:amd64 2:1.2.3-1
2022-04-20 05:52:30 status installed libsm-dev:amd64 2:1.2.3-1
2022-04-20 05:52:30 configure fontconfig-config:all 2.13.1-2 <none>
2022-04-20 05:52:30 status unpacked fontconfig-config:all 2.13.1-2
2022-04-20 05:52:30 status half-configured fontconfig-config:all 2.13.1-2
2022-04-20 05:52:30 status installed fontconfig-config:all 2.13.1-2
2022-04-20 05:52:30 configure gpgsm:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpgsm:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpgsm:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpgsm:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure libx11-dev:amd64 2:1.6.7-1+deb10u2 <none>
2022-04-20 05:52:30 status unpacked libx11-dev:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 status half-configured libx11-dev:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 status installed libx11-dev:amd64 2:1.6.7-1+deb10u2
2022-04-20 05:52:30 configure libxext6:amd64 2:1.3.3-1+b2 <none>
2022-04-20 05:52:30 status unpacked libxext6:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 status half-configured libxext6:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 status installed libxext6:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 configure libreadline-dev:amd64 7.0-5 <none>
2022-04-20 05:52:30 status unpacked libreadline-dev:amd64 7.0-5
2022-04-20 05:52:30 status half-configured libreadline-dev:amd64 7.0-5
2022-04-20 05:52:30 status installed libreadline-dev:amd64 7.0-5
2022-04-20 05:52:30 configure gcc:amd64 4:8.3.0-1 <none>
2022-04-20 05:52:30 status unpacked gcc:amd64 4:8.3.0-1
2022-04-20 05:52:30 status half-configured gcc:amd64 4:8.3.0-1
2022-04-20 05:52:30 status installed gcc:amd64 4:8.3.0-1
2022-04-20 05:52:30 configure dirmngr:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure perl:amd64 5.28.1-6+deb10u1 <none>
2022-04-20 05:52:30 status unpacked perl:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 status half-configured perl:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 status installed perl:amd64 5.28.1-6+deb10u1
2022-04-20 05:52:30 configure libexpat1-dev:amd64 2.2.6-2+deb10u4 <none>
2022-04-20 05:52:30 status unpacked libexpat1-dev:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:30 status half-configured libexpat1-dev:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:30 status installed libexpat1-dev:amd64 2.2.6-2+deb10u4
2022-04-20 05:52:30 configure libsqlite3-dev:amd64 3.27.2-3+deb10u1 <none>
2022-04-20 05:52:30 status unpacked libsqlite3-dev:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:30 status half-configured libsqlite3-dev:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:30 status installed libsqlite3-dev:amd64 3.27.2-3+deb10u1
2022-04-20 05:52:30 configure uuid-dev:amd64 2.33.1-0.1 <none>
2022-04-20 05:52:30 status unpacked uuid-dev:amd64 2.33.1-0.1
2022-04-20 05:52:30 status half-configured uuid-dev:amd64 2.33.1-0.1
2022-04-20 05:52:30 status installed uuid-dev:amd64 2.33.1-0.1
2022-04-20 05:52:30 configure libbluetooth-dev:amd64 5.50-1.2~deb10u2 <none>
2022-04-20 05:52:30 status unpacked libbluetooth-dev:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:30 status half-configured libbluetooth-dev:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:30 status installed libbluetooth-dev:amd64 5.50-1.2~deb10u2
2022-04-20 05:52:30 configure libxt6:amd64 1:1.1.5-1+b3 <none>
2022-04-20 05:52:30 status unpacked libxt6:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 status half-configured libxt6:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 status installed libxt6:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 configure libdpkg-perl:all 1.19.7 <none>
2022-04-20 05:52:30 status unpacked libdpkg-perl:all 1.19.7
2022-04-20 05:52:30 status half-configured libdpkg-perl:all 1.19.7
2022-04-20 05:52:30 status installed libdpkg-perl:all 1.19.7
2022-04-20 05:52:30 configure libxext-dev:amd64 2:1.3.3-1+b2 <none>
2022-04-20 05:52:30 status unpacked libxext-dev:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 status half-configured libxext-dev:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 status installed libxext-dev:amd64 2:1.3.3-1+b2
2022-04-20 05:52:30 configure gpg-wks-server:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure zlib1g-dev:amd64 1:1.2.11.dfsg-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked zlib1g-dev:amd64 1:1.2.11.dfsg-1+deb10u1
2022-04-20 05:52:30 status half-configured zlib1g-dev:amd64 1:1.2.11.dfsg-1+deb10u1
2022-04-20 05:52:30 status installed zlib1g-dev:amd64 1:1.2.11.dfsg-1+deb10u1
2022-04-20 05:52:30 configure libxss1:amd64 1:1.2.3-1 <none>
2022-04-20 05:52:30 status unpacked libxss1:amd64 1:1.2.3-1
2022-04-20 05:52:30 status half-configured libxss1:amd64 1:1.2.3-1
2022-04-20 05:52:30 status installed libxss1:amd64 1:1.2.3-1
2022-04-20 05:52:30 configure libfontconfig1:amd64 2.13.1-2 <none>
2022-04-20 05:52:30 status unpacked libfontconfig1:amd64 2.13.1-2
2022-04-20 05:52:30 status half-configured libfontconfig1:amd64 2.13.1-2
2022-04-20 05:52:30 status installed libfontconfig1:amd64 2.13.1-2
2022-04-20 05:52:30 configure libxrender-dev:amd64 1:0.9.10-1 <none>
2022-04-20 05:52:30 status unpacked libxrender-dev:amd64 1:0.9.10-1
2022-04-20 05:52:30 status half-configured libxrender-dev:amd64 1:0.9.10-1
2022-04-20 05:52:30 status installed libxrender-dev:amd64 1:0.9.10-1
2022-04-20 05:52:30 configure libxft2:amd64 2.3.2-2 <none>
2022-04-20 05:52:30 status unpacked libxft2:amd64 2.3.2-2
2022-04-20 05:52:30 status half-configured libxft2:amd64 2.3.2-2
2022-04-20 05:52:30 status installed libxft2:amd64 2.3.2-2
2022-04-20 05:52:30 configure gpg-wks-client:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure libtk8.6:amd64 8.6.9-2 <none>
2022-04-20 05:52:30 status unpacked libtk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 status half-configured libtk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 status installed libtk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 configure libpng-dev:amd64 1.6.36-6 <none>
2022-04-20 05:52:30 status unpacked libpng-dev:amd64 1.6.36-6
2022-04-20 05:52:30 status half-configured libpng-dev:amd64 1.6.36-6
2022-04-20 05:52:30 status installed libpng-dev:amd64 1.6.36-6
2022-04-20 05:52:30 configure libxss-dev:amd64 1:1.2.3-1 <none>
2022-04-20 05:52:30 status unpacked libxss-dev:amd64 1:1.2.3-1
2022-04-20 05:52:30 status half-configured libxss-dev:amd64 1:1.2.3-1
2022-04-20 05:52:30 status installed libxss-dev:amd64 1:1.2.3-1
2022-04-20 05:52:30 configure dpkg-dev:all 1.19.7 <none>
2022-04-20 05:52:30 status unpacked dpkg-dev:all 1.19.7
2022-04-20 05:52:30 status half-configured dpkg-dev:all 1.19.7
2022-04-20 05:52:30 status installed dpkg-dev:all 1.19.7
2022-04-20 05:52:30 configure libfreetype6-dev:amd64 2.9.1-3+deb10u2 <none>
2022-04-20 05:52:30 status unpacked libfreetype6-dev:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:30 status half-configured libfreetype6-dev:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:30 status installed libfreetype6-dev:amd64 2.9.1-3+deb10u2
2022-04-20 05:52:30 configure libxt-dev:amd64 1:1.1.5-1+b3 <none>
2022-04-20 05:52:30 status unpacked libxt-dev:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 status half-configured libxt-dev:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 status installed libxt-dev:amd64 1:1.1.5-1+b3
2022-04-20 05:52:30 configure pkg-config:amd64 0.29-6 <none>
2022-04-20 05:52:30 status unpacked pkg-config:amd64 0.29-6
2022-04-20 05:52:30 status half-configured pkg-config:amd64 0.29-6
2022-04-20 05:52:30 status installed pkg-config:amd64 0.29-6
2022-04-20 05:52:30 configure gnupg:all 2.2.12-1+deb10u1 <none>
2022-04-20 05:52:30 status unpacked gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:52:30 status half-configured gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:52:30 status installed gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:52:30 configure tk8.6:amd64 8.6.9-2 <none>
2022-04-20 05:52:30 status unpacked tk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 status half-configured tk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 status installed tk8.6:amd64 8.6.9-2
2022-04-20 05:52:30 configure libfontconfig1-dev:amd64 2.13.1-2 <none>
2022-04-20 05:52:30 status unpacked libfontconfig1-dev:amd64 2.13.1-2
2022-04-20 05:52:30 status half-configured libfontconfig1-dev:amd64 2.13.1-2
2022-04-20 05:52:30 status installed libfontconfig1-dev:amd64 2.13.1-2
2022-04-20 05:52:30 configure tcl8.6-dev:amd64 8.6.9+dfsg-2 <none>
2022-04-20 05:52:30 status unpacked tcl8.6-dev:amd64 8.6.9+dfsg-2
2022-04-20 05:52:30 status half-configured tcl8.6-dev:amd64 8.6.9+dfsg-2
2022-04-20 05:52:30 status installed tcl8.6-dev:amd64 8.6.9+dfsg-2
2022-04-20 05:52:30 configure tcl-dev:amd64 8.6.9+1 <none>
2022-04-20 05:52:30 status unpacked tcl-dev:amd64 8.6.9+1
2022-04-20 05:52:30 status half-configured tcl-dev:amd64 8.6.9+1
2022-04-20 05:52:30 status installed tcl-dev:amd64 8.6.9+1
2022-04-20 05:52:30 configure tk:amd64 8.6.9+1 <none>
2022-04-20 05:52:30 status unpacked tk:amd64 8.6.9+1
2022-04-20 05:52:30 status half-configured tk:amd64 8.6.9+1
2022-04-20 05:52:30 status installed tk:amd64 8.6.9+1
2022-04-20 05:52:30 configure libxft-dev:amd64 2.3.2-2 <none>
2022-04-20 05:52:30 status unpacked libxft-dev:amd64 2.3.2-2
2022-04-20 05:52:30 status half-configured libxft-dev:amd64 2.3.2-2
2022-04-20 05:52:30 status installed libxft-dev:amd64 2.3.2-2
2022-04-20 05:52:30 configure tk8.6-dev:amd64 8.6.9-2 <none>
2022-04-20 05:52:30 status unpacked tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:52:30 status half-configured tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:52:30 status installed tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:52:30 configure tk-dev:amd64 8.6.9+1 <none>
2022-04-20 05:52:30 status unpacked tk-dev:amd64 8.6.9+1
2022-04-20 05:52:30 status half-configured tk-dev:amd64 8.6.9+1
2022-04-20 05:52:30 status installed tk-dev:amd64 8.6.9+1
2022-04-20 05:52:30 trigproc libc-bin:amd64 2.28-10+deb10u1 <none>
2022-04-20 05:52:30 status half-configured libc-bin:amd64 2.28-10+deb10u1
2022-04-20 05:52:30 status installed libc-bin:amd64 2.28-10+deb10u1
2022-04-20 05:59:08 startup packages remove
2022-04-20 05:59:08 status installed gcc:amd64 4:8.3.0-1
2022-04-20 05:59:08 remove gcc:amd64 4:8.3.0-1 <none>
2022-04-20 05:59:08 status half-configured gcc:amd64 4:8.3.0-1
2022-04-20 05:59:08 status half-installed gcc:amd64 4:8.3.0-1
2022-04-20 05:59:08 status config-files gcc:amd64 4:8.3.0-1
2022-04-20 05:59:08 status not-installed gcc:amd64 <none>
2022-04-20 05:59:08 status installed gcc-8:amd64 8.3.0-6
2022-04-20 05:59:08 remove gcc-8:amd64 8.3.0-6 <none>
2022-04-20 05:59:08 status half-configured gcc-8:amd64 8.3.0-6
2022-04-20 05:59:08 status half-installed gcc-8:amd64 8.3.0-6
2022-04-20 05:59:08 status config-files gcc-8:amd64 8.3.0-6
2022-04-20 05:59:08 status not-installed gcc-8:amd64 <none>
2022-04-20 05:59:08 status installed tk-dev:amd64 8.6.9+1
2022-04-20 05:59:08 remove tk-dev:amd64 8.6.9+1 <none>
2022-04-20 05:59:08 status half-configured tk-dev:amd64 8.6.9+1
2022-04-20 05:59:08 status half-installed tk-dev:amd64 8.6.9+1
2022-04-20 05:59:08 status config-files tk-dev:amd64 8.6.9+1
2022-04-20 05:59:08 status not-installed tk-dev:amd64 <none>
2022-04-20 05:59:08 status installed tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:59:08 remove tk8.6-dev:amd64 8.6.9-2 <none>
2022-04-20 05:59:08 status half-configured tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:59:08 status half-installed tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:59:08 status config-files tk8.6-dev:amd64 8.6.9-2
2022-04-20 05:59:08 status not-installed tk8.6-dev:amd64 <none>
2022-04-20 05:59:08 status installed dpkg-dev:all 1.19.7
2022-04-20 05:59:08 status installed binutils:amd64 2.31.1-16
2022-04-20 05:59:08 status installed binutils-x86-64-linux-gnu:amd64 2.31.1-16
2022-04-20 05:59:08 status installed libbinutils:amd64 2.31.1-16
2022-04-20 05:59:08 status installed binutils-common:amd64 2.31.1-16
2022-04-20 05:59:08 status installed bzip2:amd64 1.0.6-9.2~deb10u1
2022-04-20 05:59:08 status installed cpp:amd64 4:8.3.0-1
2022-04-20 05:59:08 remove cpp:amd64 4:8.3.0-1 <none>
2022-04-20 05:59:08 status half-configured cpp:amd64 4:8.3.0-1
2022-04-20 05:59:08 status half-installed cpp:amd64 4:8.3.0-1
2022-04-20 05:59:08 status config-files cpp:amd64 4:8.3.0-1
2022-04-20 05:59:08 status not-installed cpp:amd64 <none>
2022-04-20 05:59:08 status installed cpp-8:amd64 8.3.0-6
2022-04-20 05:59:08 remove cpp-8:amd64 8.3.0-6 <none>
2022-04-20 05:59:08 status half-configured cpp-8:amd64 8.3.0-6
2022-04-20 05:59:08 status half-installed cpp-8:amd64 8.3.0-6
2022-04-20 05:59:08 status config-files cpp-8:amd64 8.3.0-6
2022-04-20 05:59:08 status not-installed cpp-8:amd64 <none>
2022-04-20 05:59:08 status installed gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:59:08 remove gnupg:all 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:08 status half-configured gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:59:08 status half-installed gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:59:08 status config-files gnupg:all 2.2.12-1+deb10u1
2022-04-20 05:59:09 status not-installed gnupg:all <none>
2022-04-20 05:59:09 status installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 remove gpg-wks-client:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:09 status half-configured gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status half-installed gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status config-files gpg-wks-client:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status not-installed gpg-wks-client:amd64 <none>
2022-04-20 05:59:09 status installed dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 remove dirmngr:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:09 status half-configured dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status half-installed dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status config-files dirmngr:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status installed libxft-dev:amd64 2.3.2-2
2022-04-20 05:59:09 remove libxft-dev:amd64 2.3.2-2 <none>
2022-04-20 05:59:09 status half-configured libxft-dev:amd64 2.3.2-2
2022-04-20 05:59:09 status half-installed libxft-dev:amd64 2.3.2-2
2022-04-20 05:59:09 status config-files libxft-dev:amd64 2.3.2-2
2022-04-20 05:59:09 status not-installed libxft-dev:amd64 <none>
2022-04-20 05:59:09 status installed tk:amd64 8.6.9+1
2022-04-20 05:59:09 remove tk:amd64 8.6.9+1 <none>
2022-04-20 05:59:09 status half-configured tk:amd64 8.6.9+1
2022-04-20 05:59:09 status half-installed tk:amd64 8.6.9+1
2022-04-20 05:59:09 status config-files tk:amd64 8.6.9+1
2022-04-20 05:59:09 status not-installed tk:amd64 <none>
2022-04-20 05:59:09 status installed tk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 remove tk8.6:amd64 8.6.9-2 <none>
2022-04-20 05:59:09 status half-configured tk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status half-installed tk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status config-files tk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status installed libxft2:amd64 2.3.2-2
2022-04-20 05:59:09 status installed libtk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 remove libtk8.6:amd64 8.6.9-2 <none>
2022-04-20 05:59:09 status triggers-pending libc-bin:amd64 2.28-10+deb10u1
2022-04-20 05:59:09 status half-configured libtk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status half-installed libtk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status config-files libtk8.6:amd64 8.6.9-2
2022-04-20 05:59:09 status not-installed libtk8.6:amd64 <none>
2022-04-20 05:59:09 status installed libfontconfig1:amd64 2.13.1-2
2022-04-20 05:59:09 status installed fontconfig-config:all 2.13.1-2
2022-04-20 05:59:09 status installed fonts-dejavu-core:all 2.37-1
2022-04-20 05:59:09 status installed gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:59:09 remove gnupg-l10n:all 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:09 status half-configured gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:59:09 status half-installed gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:59:09 status config-files gnupg-l10n:all 2.2.12-1+deb10u1
2022-04-20 05:59:09 status not-installed gnupg-l10n:all <none>
2022-04-20 05:59:09 status installed gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 remove gnupg-utils:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:09 status half-configured gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status half-installed gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status config-files gnupg-utils:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status not-installed gnupg-utils:amd64 <none>
2022-04-20 05:59:09 status installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 remove gpg-wks-server:amd64 2.2.12-1+deb10u1 <none>
2022-04-20 05:59:09 status half-configured gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status half-installed gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status config-files gpg-wks-server:amd64 2.2.12-1+deb10u1
2022-04-20 05:59:09 status not-installed gpg-wks-server:amd64 <none>
